"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Pryor Beauty College","330 W Graham, Pryor, Oklahoma 74361","www.pryorbeautycollege.com/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Rural: Fringe","No","29","29","74%","NA","2013-14","$5,954","Cosmetology/Cosmetologist, General","436067","03329400"
"Randall University","3701 S I-35 Frontage Road, Moore, Oklahoma 73160","www.ru.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","Yes","346","327","52%","17%","Fall 2010","$18,565","-","207157","01026600"
"Red River Technology Center","3300 W Bois D Arc, Duncan, Oklahoma 73533","www.rrtc.edu/","< 2-year, Public","One but less than two years certificate","Town: Distant","No","430","430","63%","NA","2013-14","NA","Nursing Assistant/Aide and Patient Care Assistant/Aide","250993","00531200"
"Redlands Community College","1300 S Country Club Rd, El Reno, Oklahoma 73036-5304","www.redlandscc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","Yes","2946","2946","27%","22%","Fall 2013","$5,714","-","207069","00315600"
"River Valley Cosmetology Institute","1309 South Broadway Avenue, Poteau, Oklahoma 74953-5260","www.rivervalleycosmetology.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","22","22","NA","NA","2013-14","$8,567","Cosmetology/Cosmetologist, General","483717","04213600"
"Rogers State University","1701 W Will Rogers Blvd, Claremore, Oklahoma 74017-3252","www.rsu.edu","4-year, Public","Associate's degree|Bachelor's degree|Master's degree","Town: Fringe","Yes","3903","3883","17%","31%","Fall 2010","$12,338","-","207661","00316800"
"Rose State College","6420 S E 15th, Midwest City, Oklahoma 73110-2799","www.rose.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","Yes","6940","6940","18%","16%","Fall 2013","$9,042","-","207670","00918500"
"Seminole State College","2701 Boren Blvd, Seminole, Oklahoma 74868-1901","www.sscok.edu","2-year, Public","Less than one year certificate|Associate's degree","Town: Distant","Yes","1729","1729","35%","14%","Fall 2013","$9,163","-","207740","00317800"
"Shawnee Beauty College","410 E Main St, Shawnee, Oklahoma 74801","www.shawneebeautycollege.com/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","23","23","84%","NA","2013-14","$6,054","Cosmetology/Cosmetologist, General","439932","03453400"
"Southeastern Oklahoma State University","425 W. University Blvd, Durant, Oklahoma 74701-3347","www.se.edu","4-year, Public","Less than one year certificate|Bachelor's degree|Master's degree","Town: Distant","Yes","3725","3163","25%","22%","Fall 2010","$8,482","-","207847","00317900"
"Southern Nazarene University","6729 NW 39th Expy, Bethany, Oklahoma 73008","SNU.EDU","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","Yes","2186","1592","33%","NA","Fall 2010","$12,982","-","206862","00314900"
"Southern Oklahoma Technology Center","2610 Sam Noble Parkway, Ardmore, Oklahoma 73401","www.sotech.edu","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Rural: Fringe","No","624","624","73%","NA","2013-14","$4,656","Licensed Practical/Vocational Nurse Training","365198","01034200"
"Southern School of Beauty Inc","140 W Main St, Durant, Oklahoma 74701-5008","www.southernschoolofbeauty.net","< 2-year, Private for-profit","One but less than two years certificate","Town: Distant","No","28","28","100%","NA","2013-14","$3,959","Cosmetology/Cosmetologist, General","207786","03103800"
"Southwest Technology Center","711 W. Tamarack, Altus, Oklahoma 73521","www.swtech.edu","2-year, Public","One but less than two years certificate|Two but less than 4 years certificate","Town: Remote","No","375","375","78%","NA","Fall 2013","$14,759","Airframe Mechanics and Aircraft Maintenance Technology/Technician","368364","03008700"
"Southwestern Christian University","7210 NW 39th Expressway, Bethany, Oklahoma 73008","www.swcu.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","Yes","764","746","34%","NA","Fall 2010","$10,403","-","207856","00318000"
"Southwestern Oklahoma State University","100 Campus Dr, Weatherford, Oklahoma 73096-3098","www.swosu.edu","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Town: Remote","Yes","5320","4510","28%","26%","Fall 2010","$11,447","-","207865","00318100"
"Spartan College of Aeronautics and Technology","8820 East Pine Street, Tulsa, Oklahoma 74115","www.spartan.edu","4-year, primarily associate's, Private for-profit","Associate's degree|Two but less than 4 years certificate|Bachelor's degree","City: Large","Yes","1073","1073","56%","NA","Fall 2010","$23,296","-","207254","00767800"
"St. Gregory's University","1900 W MacArthur, Shawnee, Oklahoma 74804","www.stgregorys.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Rural: Fringe","Yes","702","636","31%","NA","Fall 2010","$19,328","-","207689","00318300"
"Standard Beauty College of Oklahoma","535 W. Main, Jenks, Oklahoma 74037","sandspringsbeautycollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","52","52","41%","2%","2013-14","$14,679","Cosmetology/Cosmetologist, General","207704","02184400"
"Technical Institute of Cosmetology Arts and Sciences","822 E 6th Street, Tulsa, Oklahoma 74120-3610","www.ticas.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","16","16","75%","NA","2013-14","NA","Cosmetology/Cosmetologist, General","418384",""
"Tulsa Community College","6111 E Skelly Dr, Tulsa, Oklahoma 74135-6198","www.tulsacc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","17135","17135","15%","25%","Fall 2013","$5,902","-","207935","00976300"
"Tulsa Technology Center","3420 S Memorial Drive, Tulsa, Oklahoma 74145","tulsatech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","City: Large","No","4017","4017","63%","NA","Fall 2013","$3,686","Automobile/Automotive Mechanics Technology/Technician","488934","00531100"
"Tulsa Welding School-Tulsa","2545 E. 11th Street, Tulsa, Oklahoma 74104-3909","https://www.weldingschool.com","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","840","840","63%","NA","Fall 2013","$28,200","Welding Technology/Welder","207962","00961800"
"University of Central Oklahoma","100 N University Dr, Edmond, Oklahoma 73034","www.uco.edu","4-year, Public","Associate's degree|Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","Yes","16428","14612","38%","29%","Fall 2010","$12,008","-","206941","00315200"
"University of Oklahoma - Douglass Learning Center","102 East Gore, Lawton, Oklahoma 73501-3025","","4-year, Public","Doctor's degree - research/scholarship","City: Small","","","","NA","NA","Fall 2010","NA","-","20750001","00318465"
"University of Oklahoma-Health Sciences Center","1105 Stonewall Avenue, Oklahoma City, Oklahoma 73117-1221","ouhsc.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","3322","825","NA","NA","Fall 2010","NA","-","207342","00318401"
"University of Oklahoma-Norman Campus","660 Parrington Oval, Norman, Oklahoma 73019-3072","www.ou.edu","4-year, Public","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Midsize","Yes","27918","21609","68%","NA","Fall 2010","$17,966","-","207500","00318400"
"University of Phoenix-Oklahoma","14002 East 21st Street, Tulsa, Oklahoma 74134-1412","www.phoenix.edu","4-year, Private for-profit","Bachelor's degree|Master's degree","City: Large","No","67","64","12%","NA","Fall 2010","NA","-","484738","02098896"
"University of Science and Arts of Oklahoma","17th Street and Grand Avenue, Chickasha, Oklahoma 73018-5322","www.usao.edu","4-year, Public","Bachelor's degree","Town: Distant","Yes","813","813","39%","29%","Fall 2010","$8,221","-","207722","00316700"
"University of Tulsa","800 South Tucker Drive, Tulsa, Oklahoma 74104-3189","https://utulsa.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","4563","3406","73%","NA","Fall 2010","$27,264","-","207971","00318500"
"Vatterott College-Oklahoma City","5537 NW Expressway, Warr Acres, Oklahoma 73132","www.vatterott.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Suburb: Large","No","203","203","32%","3%","Fall 2013","$17,603","-","437060","02609205"
"Vatterott College-Tulsa","4343 S. 118th E. Ave, Suite A, Tulsa, Oklahoma 74146","www.vatterott.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","138","138","49%","4%","Fall 2013","$19,440","-","440882","02599706"
"Virgil's Beauty College","111 S Ninth St, Muskogee, Oklahoma 74401-6802","www.virgilsbeautycollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","23","23","64%","18%","2013-14","$4,358","Cosmetology/Cosmetologist, General","208017","00791100"
"Virginia College-Tulsa","5124 South Peoria Avenue, Tulsa, Oklahoma 74105-5623","www.vc.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","11","11","NA","NA","Fall 2013","$12,859","-","475592","03010631"
"Wes Watkins Technology Center","7892 Highway 9, Wetumka, Oklahoma 74883-6155","www.wwtech.org","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Rural: Remote","No","44","44","50%","NA","2013-14","$6,372","Licensed Practical/Vocational Nurse Training","418357","02600500"
"Western Oklahoma State College","2801 N Main St, Altus, Oklahoma 73521-1397","www.wosc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","Yes","1419","1419","24%","15%","Fall 2013","$7,391","-","208035","00314600"
"Western Technology Center","621 Sooner Drive, Burns Flat, Oklahoma 73624-1469","www.westtech.edu","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Rural: Remote","No","595","595","78%","NA","2013-14","$3,496","Licensed Practical/Vocational Nurse Training","418302","01076200"
"Woodward Beauty College","502 Texas, Woodward, Oklahoma 73801","woodwardbeautycollege.org","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Remote","No","26","26","77%","NA","2013-14","$17,494","Cosmetology/Cosmetologist, General","208044","02531200"
"Yukon Beauty College Inc","221 W. Main, Yukon, Oklahoma 73099","www.yukonbeautycollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","18","18","75%","NA","2013-14","$9,376","Cosmetology/Cosmetologist, General","413820","02556500"
"","* Cohort Year represents the year for which students began their studies and applies to Graduation and Transfer Out Rates.","","","","","","","","","","","","","",""
"","** Net Price is Average Net Price for 2015-2016 generated for full-time beginning undergraduate students who were awarded grant or scholarship aid from federal, state or local governments, or the institution. For public institutions only students paying the in-state or in-district rate are included.  For institutions that charge students by program, net price is generated for the institution’s largest program.","","","","","","","","","","","","","",""
"","NA (Not applicable) - Graduation rate, transfer-out rate and the net price are not applicable to institutions that do not have full-time, first-time degree-seeking undergraduate students in the applicable cohort year or the financial aid year.","","","","","","","","","","","","","",""
